NavB_up	MemB_up	CD8T_up	CD4T_up	NKcell_up	Monocyte_up	NavB_dn	MemB_dn	CD8T_dn	CD4T_dn	NKcell_dn	Monocyte_dn
OLFR498	0.00227879818800619	0.00158904768804625	0.0151399397259682	0.0232676521873619	2.64805602756593e-05	0	0	0	0	0	0	0.00745152718190811
OLFR507	0	0	0.0190372502749275	0.00669473641534585	0.00315715800209097	0	0.00372522880623215	0.00499822110911712	0	0	0	0.00524423638064659
OLFR508	0	0	0.0151329264061511	0	0.0496496597589428	0	0.00266003812482266	0.00621164110876848	0	0.00160008330554095	0	0.00163324056048571
OLFR510	0	0.00138167878045416	0.000446688430459405	0.00749455904178298	0	0	0.00231649006526366	0	0	0	0.000160997602089953	0.00590897341463501
OLFR512	0.00677426754782474	0	0.0149753438507904	0	0.00721689654189604	0	0	0.0104546708090959	0	0.00208681617427404	0	0.00526645160118996
OLFR513	0.00469059623564216	0	0.0178010947580083	0	0.00447755602875975	0	0	0.00187241331743047	0	0.00282799746049385	0	0.00348304207529285
EIF3F	0	0.0172135767480458	0	0.0323456075211485	0	0	0.0078959069598588	0	0.0340652862717165	0	0.0172603769719227	0.0127387437585739
AKIP1	0	0	0	0	0.022439243567913	0.00738621872859563	0.080704396473738	0.0262930284315567	0.130500494688911	0.103301460659135	0	0
IPO7	0	0.0337693370479173	0	0.014492232725639	0	0.040267168682728	0.0575738092299112	0	0.0686288019925103	0	0.104355849202811	0
SNORA23	0	0.0160121942679108	0	0	0.0210529427891621	0.0594204015138792	0.0493188299682366	0	0.0286480457999327	0.0310339743278332	0	0
ZFP143	0.0250769722645908	0.000310757669289863	0	0	0.0251729943152363	0	0	0	0.00633532975365364	0.0035425802473536	0	0.0185741882925919
WEE1	0	0.0656994869244928	0	0	0	0	0.094670177935653	0	0.395780111734071	0.142178955026286	0.0157499354457639	0.0224193766898767
SWAP70	0.580629836315329	0.404430369457967	0	0	0	0.0702316163353768	0	0	0.487625247875231	0.0351044636860898	0.202642683944386	0
ADM	0.0218692240409933	0.320358292501248	0.0268282298695916	0	0	0.00302120420375134	0	0	0	0.015330437096943	0.0139180865486634	0
AMPD3	0.0294567375641994	0.0878405176721903	0	0	0	0.173560095933069	0	0	0.0273507828962486	0.027625585933295	0.254174461489578	0
CTR9	0	0	0	0.0146153029966784	0	0	0.00256019999346486	0.00686476915223161	0.0316812424770411	0	0.000605587526741451	0.0507422194246677
USP47	0	0	0	0.0166598930415189	0	0	0.0475669094896071	0.00954514860401563	0.0456389431627545	0	0.00455294439054438	0.00226316493469834
MICAL2	0	0	0.0135244251260186	0	0.00178890187210339	0.0660944374480965	0.0161834043048177	0.0475769669946535	0	0.0100674429883838	0	0
MICALCL	0	0	0.0243857302901887	0	0	2.12229860691845e-05	0.00266612592751291	0.00775518745990297	0	0.0178955760285715	0.00279652376248445	0
PARVA	0.00785859844615334	0	0.0244810378292367	0	0	0	0	0.00680679530333307	0	0.0222996603857854	0.0181860867850038	0.00967865653239931
RASSF10	0.000729385322049909	0	0.0520325291777509	0.0191967019852932	0	0	0	0.0189300155723724	0	0	0.0147316695754276	0.0186079022110723
ARNTL	0.0542567928805423	0.0117890437644548	0.00633885681783847	0.0244874804039083	0	0	0	0	0	0	0.00156272380398584	0.0414566599616323
FAR1	0.0688635135730231	0.134042217941816	0	0	0	0.0608901695342844	0	0	0.152247615870404	0.0804935117913462	0.0569835223212777	0
SPON1	0.0133136034826273	0	0.0293384132607303	0	0.0015637517070371	0	0	0.0240804597695482	0	0.0205731845199534	0	0.00126213987548284
PDE3B	0	0.0742390106488213	0.109571996060215	0.56356852540514	0.08400775498503	0	0.0345806991696357	0	0	0	0	0.122163130548975
CALCB	0.0128530808490102	0	0.0029644381460019	0	0.0125786892355309	0	0	0.00769915171412558	0	0.00727370527657083	0	0.0148778647936183
INSC	0.00500049873677203	0	0.0367121366174668	0	0	0	0	0.0146607615399643	0	0.0132704340569081	0.00369646811138503	0.0222758408929728
1110004F10RIK	0	0	0	0	0.00735081674207627	0.00293177874788137	0.0455053411764343	0.000496462569908925	0.0316900399942026	0.018553212070752	0	0
NUCB2	0.124775548257581	0.328553009055987	0	0.00159508812402406	0	0.403964885279501	0	0	0.0551522300029252	0	0.195618840147295	0
XYLT1	0.382604905516914	0.204307038935236	0	0	0	0	0	0	0.118145753028511	0.0238558071532224	0.0298504404985337	0.00165470733545862
4930583K01RIK	0.0153556900301355	0.0023045633853558	0.0341307591343563	0.0161390702075126	0	0	0	0	0	0	0.00179917005462859	0.0159511455360982
TMC5	0.000413273383092431	0	0.0111493851576678	0.000135307219796126	0	0	0	0.00690620191983832	0	0	0.00368579901520359	0.00991367556516525
CCP110	0.0144595991191793	0	0	0.00306619355738063	0	0	0	0.00741631070753364	0.00478866219497812	0	0.00807461216070804	0.010488264918568
9030624J02RIK	0	0	0	0	0.00484486491111122	0.00996084607087794	0.0211928101849194	0.00185768272260251	0.0523419735913568	0.00989618438591196	0	0
ACSM5	0.00465898616274701	0	0.00147643643120454	0	0	0	0	0.00264622368483275	0	0.00931973166029993	0.00231970254527243	0.015954380610131
ACSM2	0.00252586991213665	0	0.0236124452260303	0	0.00292152214595817	0	0	0.0105408442169875	0	0.00604611219804565	0	0.00633268949248384
ACSM1	0	0	0.028497198221418	0.0237397567483912	0.00815094472542006	0	0.000260264559747999	0.00513923753620396	0	0	0	0.0150598219827633
ACSM4	0.00724985940402923	0	0.029942543227098	0.00785985791972276	0	0	0	0.010396743249728	0	0	0.00132267427264124	0.0158212119459173
ACSM3	0	0	0.0397387551794358	0	0.00687022864017686	0	0.00576541169662787	0.0105649694488823	0	0.00243744976595457	0	0.0100409590806064
2610020H08RIK	0	0	0.0233123841917782	0.0159648682025977	0	0	0.101870497480047	0.0690369057059922	0	0	0.000904038557397672	0.0492764853674329
LYRM1	0	0	0.0235401083032659	0	0.0053201664022892	0	0.0317602387305286	0.00816255057871889	0	0.0116912141071958	0	0.00454090092122783
TMEM159	0	0	0	0	0.0769932582015862	0.0969238310088813	0.0645463025352985	0.00540424237383405	0.0587613905800502	0.114741337742291	0	0
ANKS4B	0.00450619310130564	0	0.00286584366528238	0.00302678133450504	0	0	0	0.00804871510516619	0	0	0.00709907497148551	0.0162348112339895
ABCA14	0.00638748102321292	0	0.0505225268148992	0.0038595305277381	0	0	0	0.0027623443152235	0	0	0.000785406743940261	0.0159130195381198
ABCA15	0	0	0.0410308020043734	0.0145420195553056	0	0	0.00157071150617935	0.000257841409361808	0	0	0.000841843163212176	0.0112733192555118
ABCA16	0.00480362150751991	0	0.0163849034070731	0	0.01832224875552	0	0	0.0071283211635725	0	0.00511378109071776	0	0.00610331440600436
E130201H02RIK	0.00629389478459836	0	0.0326823212040868	0	0	0	0	0.0169621850365973	0	0.00502018708479338	0.00338718903091823	0.0179794078506506
BC030336	0	0.00160902803943646	0	0	0.145245183689121	0	0.0127827795241169	0	0.0383011795656399	0.0316610085995805	0	0.0109968986300552
VWA3A	0	0	0.039534905758197	0	0	0	0.00457819930541741	0.0107176868940095	0	0.00176630020172999	0.00886915409248984	0.0137973439950318
GM5737	0.0056454632363871	0	0.0154683574413697	0.00350947866643857	0.00249102092267337	0	0	0.00293444144506669	0	0	0	0.0128015907577045
EEF2K	0	0.0326024053947588	0	0	0.202378920689561	0	0.0385235371771201	0	0.0362330256536594	0.0341758799934822	0	0.00776747505410771
4933427G17RIK	0	0	0.0509956648604986	0	0	0	0.000164523379587947	0.00379010834676836	0	0.0067985776515912	0.0058249681000984	0.00662765756611833
OTOA	0	0	0.0158006555641356	0.0163139421432958	0	0	0.00437425341801837	0.0105319820231165	0	0	0.00062644331752552	0.0228526479479952
HS3ST2	0.00310977688956806	0	0.0272887561295006	0.00259673774214716	0.00359040982314595	0	0	0.0104717013827823	0	0	0	0.0166924577122119
SCNN1G	0.00274830942117131	0	0.0343093174417734	0.0022630341536487	0	0	0	0.00292164826259114	0	0	0.00347949264409237	0.00352980660425774
SCNN1B	0.0069265282890381	0	0.0255691155325436	0	0	0	0	0.00704159555281908	0	0.012580183751252	0.00366777582993282	0.0136574673973849
UBFD1	0	0.0490232838147936	0	0	0	0.00371507209643729	0.00109502678445978	0	0.060332951592241	0.0356749946062568	0.010496787017693	0
DCTN5	0.00605266935107313	0.0143037320473699	0	0	0.0120276110150478	0.0124643790200563	0	0	0.0540041608288725	0.0123286577708595	0	0
PLK1	0	0	0	0	0	0.0322486662573004	0.112813262404208	0.0969695197990837	0.0781168458216149	0.0577356536848585	0.082127714518671	0
CHP2	0	0	0.0123518916978248	0	0	0.0436354650594301	0.0053270154000699	0.0139759156415656	0	0.00527104820956787	0.00696954249771146	0
PRKCB	0.234499042150506	0.217418227887076	0	0.0368801079921747	0.104315327053514	0.00314028991988943	0	0	0.00187875891771429	0	0	0
CACNG3	0	0	0.0391952502168115	0	0.000817721933526505	0	0.0083739858944303	0.0122664368226122	0	0.0275715157174433	0	0.00314791910583016
GM20274	0.0160718231662839	0.0286458844457072	0	0.00694533759698918	0	0.00511224117000164	0	0	0.00162149560459501	0	0.0432834501990983	0
TNRC6A	0.0244754376334696	0.0418076820586958	0	0.0807763058987236	0	0	0	0	0.000805011815796038	0	0.00570544395034347	0.00707563254299002
SLC5A11	0.000827867384777184	0	0.020087409672913	0.00489493270718903	0.0246267041544736	0	0	0.0137098057231724	0	0	0	0.00223246610835003
LCMT1	0	0	0	0.00328270394918848	0.00446814233076046	0.00497807971947523	0.0518209419150509	0.0251835917636437	0.0328476724876724	0	0	0
AQP8	0.00841656227668718	0	0.0216224253297447	0.00634320381668362	0	0	0	0.00432978496184715	0	0	0.00917472254030374	0.0134321504056849
4930571K23RIK	0.0140297988911136	0	0.0227886899463766	0	0	0	0	0.00252130591204978	0	0.016704413361483	0.00098322767143527	0.0128287552732627
KDM8	0.0101529845415785	0	5.19574455948606e-05	0	0.0108831303602994	0	0	0.00833694043812144	0	0.0235191952487729	0	0.0279410444296856
IL4RA	0.140980311474232	0.0377748265525775	0.00311027454343224	0.0148869245727104	0	0.00666092971832313	0	0	0	0	0.0815025478034911	0
IL21R	0.215210860751701	0	0.177678260248924	0.277445814596885	0	0	0	0.0198487643340681	0	0	0.379440349675276	0.138725810478606
SBK1	0.380639414546744	0.400255354889574	0.106347202558	0.0850572081730779	0.0605710685017063	0	0	0	0	0	0	0.044269584208507
RABEP2	0.130156457476503	0.100331933605973	0	0	0.00751119760642852	0	0	0	0.00665317423304824	0.0131044222961975	0	0.00585925209961728
APOBR	0	0	0	0	0.151334816719659	0.132610369750316	0.0547589465311083	0.0696825673473891	0.0153325144969428	0.108776220888106	0	0
BOLA2	0	0	0.0147212275325101	0	0.00302454078885503	0.00537055046865608	0.0044046018468593	0.0133480121666128	0	0.0200840328657102	0	0
MAPK3	0	0	0	0	0.0846092160329908	0.0418188240811183	0.0484041874285748	0.0645190089454416	0.220553688984526	0.0568897738983896	0	0
GDPD3	0.000272421283244896	0	0	0	0.00797232385487891	0.0142073320410989	0	0.0137002880469563	0.00714820925093869	0.0339281485480389	0	0
YPEL3	0.0341432800042404	0.00345146884962569	0	0.000417616278505733	0.0351466783569038	0	0	0	0.00603288848917607	0	0	0.0227304676207555
TBX6	0.0409727795584575	0	0.0529994423473464	0.0629873411175821	0.0115806340565784	0	0	0.000102978847357914	0	0	0	0.0532219584207701
FAM57B	0.00998022161559563	0	0.0682797144579445	0.0015710756334608	0	0	0	0.0237134635749374	0	0	0.010542287176306	0.0240943228122594
HIRIP3	0	0	0	0	0	0	0.0116750005069532	0.0147493615625065	0.00133759750308125	0.0067829234977436	0.0677651399389732	0.000304675615923476
KCTD13	0.00190610627743169	0.0120259304888611	0	0	0.00749804509516631	0	0	0	0.0288525450276355	0.00508288392027317	0	0.00126140265723244
SEZ6L2	0.0117148166962241	0.00538855887879812	0.00631091291732093	0.0336911618552444	0	0	0	0	0	0	0.0138556509362997	0.016636666241432
CDIPT	0	0.00154696904119041	0.016932491971505	0	0.00385133628156547	0	0.0404419865871308	0	0	0.00381591303847334	0	0.000207506635989794
AI467606	0.0376355947222418	0.100590810200804	0.0259089814354157	0	0.0720656623792191	0	0	0	0	0.0129844847364105	0	0.0234426735497415
MYLPF	0	0	0.049618489588369	0.0252474461863862	0.0187920478878467	0	0.0048860494324682	0.0116563583057609	0	0	0	0.0333442634444244
ZFP553	0.00414787780797073	0.00416412334529814	0	0.00884485686886109	0.00923245486240447	0	0	0	0.00703669286718176	0	0	0.0861081391587099
ZFP771	0	0	0.00454389939835413	0	0.00596652513946422	0	0.0110409525779584	0.0345600457203797	0	0.0105049435215705	0	0.0291752891047487
ITGAL	0	0	0.0017854254302896	0.193219400482301	0.256180788239795	0	0.124292746287839	0.0688873959618529	0	0	0	0.154208020513855
LOC100048345	0.00718362696966736	0	0.0267224523580419	0	0	0	0	0.0119638876956828	0	0.00556997554216017	0.00835072796397689	0.0141250759092289
PRR14	0.0299042072732195	0.0039788915955296	0	0.00550417813162203	0.0148678325365269	0	0	0	0.00952736928801953	0	0	0.0356256543069782
FBRS	0.0478943299641619	0.0111579536351426	0.0249209540441951	0.031397484719044	0	0	0	0	0	0	0.0198685822553323	0.0130968970055027
SNORA30	0.0451525524910583	0.0811822981147994	3.4235234280075e-05	0.00214361813274965	0.0120197868842769	0	0	0	0	0	0	0.0145121744127791
RNF40	0	0	0	0.0148581618565492	0.00096909879928418	0	0.00533459297677955	0.0195212989055461	0.016972899804789	0	0	0.0277441458772445
CTF1	0.00028418123350645	0	0.0430792570929558	0	0.00195161529751547	0	0	0.0222560784907731	0	0.0256952887208467	0	0.0175345544930772
FBXL19	7.40850129511972e-05	0.0107602053833815	0	0.00999454623047233	0	0	0	0	0.0213331007137345	0	0.0109121911218041	0.0182124661027702
ORAI3	0.0253228132492574	0.0226225274106566	0	0	0.047794018477118	0.0507101982624666	0	0	0.0326663663261364	0.196477715495852	0	0
STX4A	0	0.0200552527281302	0	0	0	0.033597817736763	0.0209996801187343	0	0.0670782124158054	0.0222888827783809	0.0160629370730602	0
ZFP646	0.0456946067248854	0.0353365430480434	0.0218517964780281	0.0493326278703592	0.0153450026501986	0	0	0	0	0	0	0.0548404179548797
BCKDK	0	0	0	0	0	0	0.018078502808141	0.0129153377370581	0.0437757172345814	0.0115346671470573	0.02494776215387	0.00932393134360731
B230325K18RIK	0.0284351999178422	0.0972565952272633	0	0	0	0	0	0	0.0660434701010107	0.0102536189580256	0.0202032291315542	0.00554552971620743
TRIM72	0.0020535774833058	0	0.0330093972381157	0	0	0	0	0.00287453121510352	0	0.000881916081625205	0.0195493911407404	0.00922871269196115
ITGAM	0	0.773066934476058	0	0	1	0.879069389168838	0.0270570210943282	0	0.103970559704803	0.121640467401294	0	0
ITGAX	0	0	0	0	1	1	0.184602598669601	0.165972313909149	0.233988492419076	0.320932733821713	0	0
ITGAD	0	0	0.0229064731180964	0	0.162922460697804	0	0.00346722770446787	0.013918519367944	0	0.00329611789174923	0	0.0198474898136697
ARMC5	0	0	0	0.00469128763858347	0.0274952019703397	0	0.00771733407265802	0.0184370237984189	0.00072206015474319	0	0	0.00251241395574342
TGFB1I1	0.00392770349265922	0	0.0294365775996078	0.013422033246987	0	0	0	0.0114036509130066	0	0	0.00486209614058235	0.0212371911848699
BAG3	0	0	0	0	0.0319419125206957	0.0683247578221901	0.0671145798063773	0.0292763961340922	0.0356482312722314	0.0466335108790179	0	0
INPP5F	0.187846825038068	0.155919974339863	0	0.25790083336738	0	0.110529662690239	0	0	0.0376848183297993	0	0.137631130929435	0
SEC23IP	0	0	0	0	0.00792828482398912	0	0.0215265104595102	0.00667516508285328	0.0275584845418121	0.000778054827307564	0	0.00574601895186447
PPAPDC1A	0.00478641338700466	0	0.0194697897988615	0.00891407576916417	0	0	0	0.00261476183127259	0	0	0.00553480291129457	0.016363286778848
WDR11	0	0.0444875590105566	0	0.00456987043660371	0	0.0358993681714398	0.0115887329049693	0	0.06769391118247	0	0.284226276013694	0
TACC2	0	0	0.0257540757894527	0	0	0	0.038244030287681	0.0749015639632356	0	0.000578038546308084	0.0486321076815604	0.0419723032264701
BTBD16	0	0	0.0607047740092923	0.00324709105627664	0.0267252100572215	0	0.0051108699217923	0.0123757901223766	0	0	0	0.00763036187678397
PLEKHA1	0	0.106881699606163	0	0	0.0161731222619528	0.128088647393564	0.0125685021870704	0	0.0515363176475517	0.0633335322139965	0	0
HTRA1	0	0	0.0432894115714688	0	0	0	0.00683250003225497	0.0261688944787284	0	0.0181654662015471	0.000379285978685024	0.00900476806878014
DMBT1	0.00699716160653928	0	0.0219226261926098	0	0.00421538295204485	0	0	0.0212551526092778	0	0.00660599012091019	0	0.00464287148789555
5430419D17RIK	0.0109542028790391	0	0.0289107253544778	0	0.00432698957998812	0	0	0.015159098967065	0	0.00749816612452253	0	0.0199033426821607
FAM24A	0.00719835859286203	0.00424894136503416	0.0148129563147549	0.00175716501094924	0	0	0	0	0	0	0.014086646388129	0.0198733569185863
PSTK	0	0.00299924727025552	9.10253777768015e-05	0	0	0	0.003366911202116	0	0	0.0107117905221677	0.0126006113357365	0.019620511826048
ACADSB	0	0	0	0	0.00658408869570951	0.037521806997822	0.070482459442241	0.000361388094596145	0.139899420129032	0.0170738048022616	0	0
HMX3	0.00268969317778192	0	0.108488826781561	0.0111896076619739	0	0	0	0.0188405698131084	0	0	0.000651468603748851	0.0189392137564855
HMX2	0.00676189271715611	0	0.0541671944771073	0.019139065208818	0	0	0	0.0183778780636453	0	0	0.0107244989513083	0.0260381117706169
BUB3	0	0	0	0	0	0.00310971495095368	0.0452927390961489	0.0203418617768112	0.0593981748894355	0.0344068602385382	0.00238643306608882	0
GPR26	0.00325918516672255	0	0.0112395631508152	0	0	0	0	0.00555293959275829	0	0.0108324333133798	0.0110010500872941	0.0112580376707234
GM10584	0.0386723360381356	0	0.0264272285055809	0.00602814233968312	0	0	0	0.00374468614445048	0	0	0.025011533534917	0.0228436618853505
LHPP	0	0.225385984908606	0	0	0	0.102919433132949	0.0282614736569597	0	0.00849363583809234	0.0335330931002487	0.0350512839651341	0
FAM175B	0.0230964223323843	0.0135593081139425	0	0	0	0.0427589353615824	0	0	0.0918935320117888	0.0706792424446626	0.0254211983144445	0
2700050L05RIK	0.0327478181956846	0.0564265245363525	0	0.00781744581634366	0	0	0	0	0.00456134774072516	0	0.00301537696251266	0.0219645117216214
BCCIP	0	0.0496010107837938	0	0.0302084687917864	0	0	0.0114192677010941	0	0.0357488975180083	0	0.00685583782675053	0.00908952076233133
FANK1	0.0115680242721189	0	0.00500508530144047	0.0113850648679034	0	0	0	0.00237408446677394	0	0	0.0047420271853408	0.0100508988922727
DOCK1	0	0	0.00349199434785349	0	0	0.384385672565062	0.0242048542002311	0.0371636018939758	0	0.0306060211881299	0.0322092315196251	0
NPS	0.00293520800542829	0	0.0387921678175217	0.00900038150641956	0.0150688549967194	0	0	0.00331864413643	0	0	0	0.00695641776698312
FOXI2	0	0	0.0347051532621462	0	0.00026080389276747	0	0.000367907224881565	0.017090740128952	0	0.0123158082514755	0	0.0180783839984382
PTPRE	0	0	0	0	0.0250375210850295	0.0832418626265198	0.111521403403783	0.0525451074941778	0.149136176154794	0.127384734724838	0	0
MGMT	0	0.0215759614252102	0.0244628701391801	0	0	0	0.000162407181283814	0	0	0.0440426147907848	0.0278235380191672	0.016598999862452
GLRX3	0	0.0871718492393381	0	0.020268432079114	0	0.00354716711532537	0.0963915803269423	0	0.10707661164467	0	0.0314765703552258	0
PPP2R2D	0	0	0	0.0119540578520561	0.00436068178921973	0	0.00686381846801939	0.0209634544024903	0.0734221409799615	0	0	0.0109653124175695
JAKMIP3	0	0	0.0458143469116008	0	0	0	6.83176396291782e-05	0.0104108467483039	0	0.00534590826209813	0.0183896099190031	0.0111808737762858
DPYSL4	0.00675928920652593	0.00126183126429257	0.0119843229105515	0.00234789527986409	0	0	0	0	0	0	0.00322180571961154	0.0204080440646533
LRRC27	0.00339483140830351	0	0.0283709933199179	0	0.00725891486746134	0	0	0.0149158174776947	0	0.00122168605645011	0	0.0143175424020291
PWWP2B	0	0	0	0	0	0.00833124410525517	0.038949502655703	0.0472940834144075	0.0087897581524352	0.0230954396506311	0.00777799386888714	0
INPP5A	0.0604708455490348	0.183647054852387	0	0	0	0.0191825353023108	0	0	0.0490711980203723	0.0462455365373972	0.120185141040888	0
GPR123	0.00409779390939688	0	0.0132957392341405	0.00755048686433588	0	0	0	0.000754220188357125	0	0	0.000235615725956952	0.0112760672911381
KNDC1	0	0	0.0348778924627095	0.00954162922064575	0	0	0.00150325073069031	0.00971293371563331	0	0	0.0144343558574806	0.0165012849996125
UTF1	0	0	0.0536783645495103	0.0100848752239576	0.00538346110764083	0	0.00593510043060647	0.00733790146526829	0	0	0	0.00261181162082524
ZFP511	0.0016281457685055	0	0	0	0.000585492338906987	0.00212818398864891	0	0.0129335232333128	0.00618619878847428	0.0257304297676185	0	0
PRAP1	0.0321028717250725	0.0121845080113874	0.00369377272869598	0.01756769606423	0	0	0	0	0	0	0.0122852383082208	0.00658425071558567
MTG1	0	0.0413156875358348	0	0	0	0.000940425326631279	0.00865519132825456	0	0.0193496199244345	0.000213500583581175	0.0259065837326915	0
OLFR523	0.0169126981057165	0.00462569742204614	0.0018098249767399	0	0	0	0	0	0	0.00492245992325529	0.00169770870637545	0.0125243582040505
CD163L1	0.00892566570714259	0	0.0147726464475972	0	0	0	0	0.014685904213187	0	0.0045084588702243	0.0189791978333017	0.0217599915422343
5830411N06RIK	0.00489231163479086	0	0.0377211926885096	0.0143207420704453	0	0	0	0.0114670252228208	0	0	0.00595673022249288	0.0182475195328041
OLFR525	0.00665393931299477	0	0.00786623637659086	0.0155786344930675	0.00264129065535929	0	0	0.00743643541885271	0	0	0	0.0114638177441326
OLFR527	0.0146469238512715	0	0.0195815125618037	0.0218207299700403	0.00758392786736496	0	0	0.000617493989806018	0	0	0	0.0124166241516546
OLFR535	0.00816772604083506	0.00148530876187082	0.0200578972097757	0.0108680623338253	0	0	0	0	0	0	0.00329683651320246	0.0126593419483406
OLFR46	0.00212062330847831	0	0.0181012793179373	0.007760442200639	0.00942142492834894	0	0	0.00657544894889105	0	0	0	0.010503697563541
OLFR61	0.0136108520217653	0	0.0140638607810338	0.0159219611712371	0	0	0	0.00331726935597619	0	0	0.00177107203857221	0.0115625516107362
OLFR53	0.011695953991066	0	0.0255240952898355	0	0.00824390583826102	0	0	0.00442244735507059	0	0.0102708888337677	0	0.0116279954913338
OLFR539	0.0180329558386442	0.000466818351925196	0.00465570162207397	0.00712547489690153	0.00276414111801798	0	0	0	0	0	0	0.00586920958406588
OLFR45	0.00561838423831828	0.00161951093918798	0.0124646547210189	0	0.0047678645720935	0	0	0	0	0.00131423870819911	0	0.00604894405144363
OLFR541	0	0	0.021256867086189	0.000720045032562615	0	0.00117657729874247	0.00190037987478068	0.00242000178046504	0	0	0.00212090644116835	0
CYP2E1	0	0	0.0278566557251405	0.00108692404745943	0	0	0.00758892766013117	0.00562580268644053	0	0	0.00482631662834053	0.00765101295091706
1190003J15RIK	0.00409603061722421	0	0.0125278995139287	0.0214963894733295	0.008968134314022	0	0	0.00472216110412241	0	0	0	0.0111367088461324
SCGB1C1	0.0197027741225876	0.00332464314342731	0.00182571348874845	0.00693480653725247	0	0	0	0	0	0	0.00140979889563888	0.0171882109780734
ODF3	0.00889092215064353	0	0.0422629949780004	0	0	0	0	0.0121514376940469	0	0.00285642266008654	0.0128472783267521	0.0206833446519795
RIC8	0.0197380851309806	0.0384514267105993	0	0	0.0409996327597567	0	0	0	0.0103064120293005	0.0204673413284479	0	0.00071160371237003
PSMD13	0	0	0	0	0.00404684973228816	0.0110827261267394	0.0268857624834514	0.00379559487204164	0.0798952384046124	0.0201364268651463	0	0
NLRP6	0	0	0.00880502342057647	0.0176266973884134	0	0	0.00752079723258327	0.00439791920498008	0	0	0.00414414440732402	0.0222903813471655
ATHL1	0	0	0	0.0195410430511318	0	0	0.00720930659307049	0.0185239980246129	0.0480206371990368	0	0.0393592953874468	0.00598693655177799
B4GALNT4	0	0	0.0217746756233105	0	0	0	0.00459583178190092	0.0286598637242742	0	0.00391376592266236	0.00874394466553099	0.0213117498009211
PKP3	0.0090493263315339	0.00220672939410058	0.0180328338040853	0.038538585913985	0.0228751746220993	0	0	0	0	0	0	0.0351592252256852
PTDSS2	0	0	0	0.00772818279006178	0	0	0.00961687045833739	0.0003319800700119	0.0472893805818845	0	0.0106464798668286	0.000779626143507675
LRRC56	0.0147287955534896	0	0.0202724751555938	0	0	0	0	0.00151632520632056	0	0.0104071162423167	0.000362860335180219	0.0173215248993252
PHRF1	0	0	0	0.023712712946237	0.0163727524651976	0	0.00523541944014521	0.00367780173418732	0.0251820246955459	0	0	0.0248092896143343
DRD4	0.0016340775640785	0	0.0281561367014904	0.0142465480033383	0	0	0	0.0137221571699089	0	0	0.00925687503142165	0.0234455131523026
TMEM80	0.0266149396880469	0.0179753761949175	0	0.00349646515523568	0.0536421326382262	0	0	0	0.0172896613752617	0	0	0.0335135412286369
TALDO1	0	0	0	0	0	0.0990361233280092	0.0621955561515748	0.0156334763414814	0.0408837505603426	0.0492360543640285	0.04076497049374	0
RPLP2	0.00182766304457564	0.0160357647335371	0.0313560518748278	0.0151562351279394	0	0.00294521327254097	0	0	0	0	0.0285218723322397	0
SNORA52	0	0.00151674293008474	0	0	0.0147152900637013	0.0109965031078873	0.0122099833309848	0	0.00750033655587923	0.0729601746971422	0	0
PNPLA2	0	0	0	0	0.0812484512777543	0	0.00757660305869283	0.0226707923827119	0.0268310557986912	0.0252492574146277	0	0.000267910735625978
EFCAB4A	0.00535120039849817	0	0.0228742518336234	0	0	0.000555408418814237	0	0.0116278395747155	0	0.0235884444260025	0.00663532448698017	0
TSPAN4	0	0	0.00296786548515361	0	0	0.0102655088199572	0.0150462080283332	0.0238263880091681	0	0.0221306455251352	0.0090668017955915	0
MUC2	0.000449468985102364	0	0.0318054672952036	0	0	0	0	0.0090424395744325	0	0.000792175617123721	0.0165192278701048	0.00582297063649619
MUC5AC	0.00352615902440761	0	0.042766504070293	0	0.000341498272966585	0	0	0.00639353168887537	0	0.00406180096629653	0	0.0162224963468063
MUC5B	0.00643414340028461	0	0.0243634182118081	0.00509430595392568	6.3046699273462e-05	0	0	0.00293648737133182	0	0	0	0.0200790694084694
BRSK2	0.00658380291826862	0	0.033195749583307	0.00618269701148079	0	0	0	0.0103469597905125	0	0	0.00456185878675969	0.0196747763463833
KRTAP5-3	0.0311390843171925	0.0113315615517155	0.0154857506032206	0.00336290525799865	0	0	0	0	0	0	0.00176946374747539	0.0131060825639724
B130016D09RIK	0.00818774612042981	0	0.0531773771432236	0.00130403973549878	0.00149332039056288	0	0	0.00734869160507885	0	0	0	0.0138327881545398
E330027M22RIK	0.0100348132315014	0	0.00651076405387247	0	0.0204794813902572	0	0	0.000822182350847386	0	0.0280452497765984	0	0.00538289028467122
KRTAP5-4	0.020969224433096	0.0104984243701526	0.00398991309618361	0.0113250228409416	0	0	0	0	0	0	0.00517878306736145	0.0139810398601083
SYT8	0.0202172803619737	0	0.0238873431285155	0.0081226183662931	0	0	0	0.00357272583077277	0	0	0.00377940751039504	0.0183960506979455
TNNI2	0.00158164840518092	0	0.0089819991871083	0	0	0.0291532407701146	0	0.00563238179477241	0	0.00612600157188723	0.0341451831723149	0
LSP1	0.0195907029618776	0.0904022130265317	0	0	0	0.0332814402125265	0	0	0.0445970060500331	0.00329611789174923	0.0134460158868456	0
TNNT3	0.0193763905899354	0	0.0160754092756724	0	0	9.03752976869318e-05	0	0.00638348571601202	0	0.00863625940497947	0.0118806263768198	0
